lab_start_dt,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_pa_weight,lab_1_group/lab_1_dil_tested,lab_1_group/lab_1_volume,lab_1_ecoli_reading_idexx,lab_1_ecoli_big_idexx,lab_1_ecoli_small_idexx,lab_2_group/lab_2_dil_tested,lab_2_group/lab_2_volume,lab_2_ecoli_reading_idexx,lab_2_ecoli_big_idexx,lab_2_ecoli_small_idexx,lab_3_dilution_performed,lab_3_group/lab_3_dil_tested,lab_3_group/lab_3_volume,lab_3_ecoli_reading_idexx,lab_3_ecoli_big_idexx,lab_3_ecoli_small_idexx,lab_notes,lab_enum,lab_photo,lab_end_dt,col_start_dt,col_end_dt,meta/instanceID,_uuid,_submission_time,_tags,_notes
2019-10-14T11:32:56.000+02:00,5,1907,1907,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,7,10,2,49,14,7,1,2,26,1,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-14T11:35:02.000+02:00,2019-10-14T11:32:56.000+02:00,2019-10-14T11:35:02.000+02:00,uuid:47412744-2447-4e9e-9ad4-dc4665485f6f,47412744-2447-4e9e-9ad4-dc4665485f6f,2019-10-14T09:33:42,,
2019-10-14T11:35:02.000+02:00,5,1908,1908,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,7,10,2,49,18,7,1,2,20,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-14T11:36:38.000+02:00,2019-10-14T11:35:02.000+02:00,2019-10-14T11:36:38.000+02:00,uuid:c1f7b519-d0e8-4007-9334-80bb27d663cf,c1f7b519-d0e8-4007-9334-80bb27d663cf,2019-10-14T09:35:14,,
2019-10-14T11:36:38.000+02:00,3,1108,1108,2019-10-11T11:35:00.000+02:00,2019-10-11T13:35:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-14T11:37:45.000+02:00,2019-10-14T11:36:38.000+02:00,2019-10-14T11:37:45.000+02:00,uuid:38506ae7-bc83-4eb7-af02-c75144c07edf,38506ae7-bc83-4eb7-af02-c75144c07edf,2019-10-14T09:36:21,,
2019-10-14T11:37:45.000+02:00,3,1107,1107,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-14T11:39:43.000+02:00,2019-10-14T11:37:45.000+02:00,2019-10-14T11:39:43.000+02:00,uuid:d2b118da-ea04-4e52-9bf9-8d2f12c05429,d2b118da-ea04-4e52-9bf9-8d2f12c05429,2019-10-14T09:38:18,,
2019-10-14T11:39:43.000+02:00,2,1708,1708,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,154.07,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-14T11:42:05.000+02:00,2019-10-14T11:39:43.000+02:00,2019-10-14T11:42:05.000+02:00,uuid:c0e71350-92f4-424b-a3a8-ea71cbb6a322,c0e71350-92f4-424b-a3a8-ea71cbb6a322,2019-10-14T09:40:40,,
2019-10-14T11:42:05.000+02:00,2,1707,1707,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,162.24,n/a,n/a,7,10,2,9,1,7,1,2,2,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-14T11:44:11.000+02:00,2019-10-14T11:42:05.000+02:00,2019-10-14T11:44:11.000+02:00,uuid:49dba00c-fd9a-47e4-8a17-d133e67a9897,49dba00c-fd9a-47e4-8a17-d133e67a9897,2019-10-14T09:42:48,,
2019-10-14T11:44:11.000+02:00,1,1408,1408,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-14T11:49:50.000+02:00,2019-10-14T11:44:11.000+02:00,2019-10-14T11:49:50.000+02:00,uuid:fcfa0369-fdce-4eb5-95da-796fd418d191,fcfa0369-fdce-4eb5-95da-796fd418d191,2019-10-14T09:49:37,,
2019-10-14T11:49:50.000+02:00,1,1407,1407,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-14T11:51:24.000+02:00,2019-10-14T11:49:50.000+02:00,2019-10-14T11:51:24.000+02:00,uuid:c5550f64-dda8-40d8-b9ef-83b8e967fdb4,c5550f64-dda8-40d8-b9ef-83b8e967fdb4,2019-10-14T09:49:59,,
2019-10-14T11:51:24.000+02:00,11,1208,1208,2019-10-11T11:35:00.000+02:00,2019-10-11T13:20:00.000+02:00,2019-10-12T14:05:00.000+02:00,n/a,n/a,n/a,7,100,2,49,46,7,10,2,45,14,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-14T11:53:06.000+02:00,2019-10-14T11:51:24.000+02:00,2019-10-14T11:53:06.000+02:00,uuid:749cd46f-c9be-4c3a-a2d0-f88141645b31,749cd46f-c9be-4c3a-a2d0-f88141645b31,2019-10-14T09:51:42,,
2019-10-15T12:31:42.000+02:00,1,2402,2402,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-15T12:35:40.000+02:00,2019-10-15T12:31:42.000+02:00,2019-10-15T12:35:40.000+02:00,uuid:2ca6ff9f-6bc3-4f31-bba3-5aa5cfdff3c9,2ca6ff9f-6bc3-4f31-bba3-5aa5cfdff3c9,2019-10-15T10:34:16,,
2019-10-15T12:35:41.000+02:00,1,2401,2401,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,4,1,2,0,1,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-15T12:37:55.000+02:00,2019-10-15T12:35:41.000+02:00,2019-10-15T12:37:55.000+02:00,uuid:02b06ed8-6c13-46dc-856b-adb4904a8ee0,02b06ed8-6c13-46dc-856b-adb4904a8ee0,2019-10-15T10:36:30,,
2019-10-15T12:37:55.000+02:00,11,2301,2301,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,7,100,2,1,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-15T12:39:40.000+02:00,2019-10-15T12:37:55.000+02:00,2019-10-15T12:39:40.000+02:00,uuid:92d2b02b-8823-4290-8aa8-9f366ca2c863,92d2b02b-8823-4290-8aa8-9f366ca2c863,2019-10-15T10:38:17,,
2019-10-15T12:39:40.000+02:00,11,2302,2302,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-15T12:40:58.000+02:00,2019-10-15T12:39:40.000+02:00,2019-10-15T12:40:58.000+02:00,uuid:63c3c703-7dd6-42ea-ad14-44f818fd1523,63c3c703-7dd6-42ea-ad14-44f818fd1523,2019-10-15T10:39:33,,
2019-10-15T12:40:58.000+02:00,2,2702,2702,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,201.18,n/a,n/a,7,10,2,3,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-15T12:42:58.000+02:00,2019-10-15T12:40:58.000+02:00,2019-10-15T12:42:58.000+02:00,uuid:2de32348-3d0f-4ce2-82bc-6a07dae8c5c1,2de32348-3d0f-4ce2-82bc-6a07dae8c5c1,2019-10-15T10:41:34,,
2019-10-15T12:42:58.000+02:00,2,2701,2701,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,93.06,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-15T12:44:56.000+02:00,2019-10-15T12:42:58.000+02:00,2019-10-15T12:44:56.000+02:00,uuid:99e12240-d05c-48d9-bff5-9f18f4d462f3,99e12240-d05c-48d9-bff5-9f18f4d462f3,2019-10-15T10:43:31,,
2019-10-15T12:44:56.000+02:00,7,2501,2501,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-15T12:47:05.000+02:00,2019-10-15T12:44:56.000+02:00,2019-10-15T12:47:05.000+02:00,uuid:e9ed15ac-e777-4002-b834-cb12055dd781,e9ed15ac-e777-4002-b834-cb12055dd781,2019-10-15T10:45:40,,
2019-10-15T12:47:05.000+02:00,7,2502,2502,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,n/a,7,10,2,16,1,6,1,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-15T12:48:19.000+02:00,2019-10-15T12:47:05.000+02:00,2019-10-15T12:48:19.000+02:00,uuid:6ee500e0-5fb5-4ffd-8224-2ce33fb9b77a,6ee500e0-5fb5-4ffd-8224-2ce33fb9b77a,2019-10-15T10:46:54,,
2019-10-15T12:48:19.000+02:00,8,2602,2602,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,341,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-15T12:50:11.000+02:00,2019-10-15T12:48:19.000+02:00,2019-10-15T12:50:11.000+02:00,uuid:f45eb729-b9c8-4249-99b5-6f58b5cbc74d,f45eb729-b9c8-4249-99b5-6f58b5cbc74d,2019-10-15T10:48:47,,
2019-10-15T12:50:11.000+02:00,8,2601,2601,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,n/a,337,7,1,2,11,3,6,1,2,0,0,1,5,1,2,0,0,n/a,dorcas,0,2019-10-15T12:51:45.000+02:00,2019-10-15T12:50:11.000+02:00,2019-10-15T12:51:45.000+02:00,uuid:12b0c1d7-b8d3-45d0-a314-25b0f5e7eda9,12b0c1d7-b8d3-45d0-a314-25b0f5e7eda9,2019-10-15T10:50:19,,
2019-10-15T12:51:45.000+02:00,10,2801,2801,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,68.97,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-15T12:55:40.000+02:00,2019-10-15T12:51:45.000+02:00,2019-10-15T12:55:40.000+02:00,uuid:e5eedb3a-2b29-4f34-a0d6-0858aaf478a1,e5eedb3a-2b29-4f34-a0d6-0858aaf478a1,2019-10-15T10:54:16,,
2019-10-15T12:55:41.000+02:00,10,2802,2802,2019-10-14T12:15:00.000+02:00,2019-10-14T13:25:00.000+02:00,2019-10-15T12:20:00.000+02:00,n/a,80.56,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-15T12:57:47.000+02:00,2019-10-15T12:55:41.000+02:00,2019-10-15T12:57:47.000+02:00,uuid:a7a749af-a467-4e6e-bee3-9b6f3d38bc2a,a7a749af-a467-4e6e-bee3-9b6f3d38bc2a,2019-10-15T10:56:23,,
2019-10-16T11:58:59.000+02:00,1,2404,2404,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Wilson,0,2019-10-16T12:00:46.000+02:00,2019-10-16T11:58:59.000+02:00,2019-10-16T12:00:46.000+02:00,uuid:3d9df46e-3651-4ffd-aa71-b0350b1b57d2,3d9df46e-3651-4ffd-aa71-b0350b1b57d2,2019-10-16T10:00:47,,
2019-10-16T12:00:46.000+02:00,1,2403,2403,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Wilson,0,2019-10-16T12:02:08.000+02:00,2019-10-16T12:00:46.000+02:00,2019-10-16T12:02:08.000+02:00,uuid:64dd6d99-9064-40fe-9f56-02b18f6602b7,64dd6d99-9064-40fe-9f56-02b18f6602b7,2019-10-16T10:02:10,,
2019-10-16T12:02:30.000+02:00,7,2504,2504,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,7,10,2,2,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Dorcas,0,2019-10-16T12:04:09.000+02:00,2019-10-16T12:02:30.000+02:00,2019-10-16T12:04:09.000+02:00,uuid:84f0ff0e-d766-4539-8130-6d96a1ae4657,84f0ff0e-d766-4539-8130-6d96a1ae4657,2019-10-16T10:04:11,,
2019-10-16T12:04:09.000+02:00,7,2503,2503,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Dircas,0,2019-10-16T12:05:29.000+02:00,2019-10-16T12:04:09.000+02:00,2019-10-16T12:05:29.000+02:00,uuid:c2c92157-ed90-46a7-9115-c32eda94d8af,c2c92157-ed90-46a7-9115-c32eda94d8af,2019-10-16T10:05:30,,
2019-10-16T12:05:29.000+02:00,8,2604,2604,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,290,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,Dorcas,0,2019-10-16T12:07:51.000+02:00,2019-10-16T12:05:29.000+02:00,2019-10-16T12:07:51.000+02:00,uuid:56097af6-3715-4d80-9c31-b65ba54f1adf,56097af6-3715-4d80-9c31-b65ba54f1adf,2019-10-16T10:07:52,,
2019-10-16T12:07:51.000+02:00,8,2603,2603,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:59:00.000+02:00,n/a,n/a,346,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,Dorcas,0,2019-10-16T12:09:45.000+02:00,2019-10-16T12:07:51.000+02:00,2019-10-16T12:09:45.000+02:00,uuid:906848dd-8f2e-41dd-a5bb-123921cced40,906848dd-8f2e-41dd-a5bb-123921cced40,2019-10-16T10:09:47,,
2019-10-16T12:09:45.000+02:00,2,2704,2704,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,159.5,n/a,n/a,7,10,2,49,40,7,1,2,30,8,1,6,1,2,4,1,n/a,Dorcas,0,2019-10-16T12:22:09.000+02:00,2019-10-16T12:09:45.000+02:00,2019-10-16T12:22:09.000+02:00,uuid:f8c6630a-7f33-49d8-8f0e-da60945b793a,f8c6630a-7f33-49d8-8f0e-da60945b793a,2019-10-16T10:22:10,,
2019-10-16T12:22:09.000+02:00,2,2703,2703,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-15T11:58:00.000+02:00,175.52,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,Dorcas,0,2019-10-16T12:25:43.000+02:00,2019-10-16T12:22:09.000+02:00,2019-10-16T12:25:43.000+02:00,uuid:8a1acf30-5a1a-4532-bc71-1f79f836441c,8a1acf30-5a1a-4532-bc71-1f79f836441c,2019-10-16T10:25:45,,
2019-10-16T12:25:58.000+02:00,11,2304,2304,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:27:27.000+02:00,2019-10-16T12:25:58.000+02:00,2019-10-16T12:27:27.000+02:00,uuid:9e1f5b7c-5ce8-4f66-8ea4-6b2bef41d67c,9e1f5b7c-5ce8-4f66-8ea4-6b2bef41d67c,2019-10-16T10:27:29,,
2019-10-16T12:27:27.000+02:00,11,2303,2303,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:28:48.000+02:00,2019-10-16T12:27:27.000+02:00,2019-10-16T12:28:48.000+02:00,uuid:f70b26e8-7fe9-4bfa-8ab0-a00344144809,f70b26e8-7fe9-4bfa-8ab0-a00344144809,2019-10-16T10:28:50,,
2019-10-16T12:28:48.000+02:00,3,2101,2101,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:30:04.000+02:00,2019-10-16T12:28:48.000+02:00,2019-10-16T12:30:04.000+02:00,uuid:5b56f7a9-9983-4a22-b6fc-7bde96b694bf,5b56f7a9-9983-4a22-b6fc-7bde96b694bf,2019-10-16T10:30:07,,
2019-10-16T12:30:05.000+02:00,3,2102,2102,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:59:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:31:52.000+02:00,2019-10-16T12:30:05.000+02:00,2019-10-16T12:31:52.000+02:00,uuid:f501b450-cd95-4c63-a5f5-02a386416ac7,f501b450-cd95-4c63-a5f5-02a386416ac7,2019-10-16T10:31:54,,
2019-10-16T12:31:52.000+02:00,3,2103,2103,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:59:00.000+02:00,n/a,n/a,n/a,7,100,2,1,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:33:26.000+02:00,2019-10-16T12:31:52.000+02:00,2019-10-16T12:33:26.000+02:00,uuid:3a67d786-dbdb-4f27-a59e-e2f4c140ab7e,3a67d786-dbdb-4f27-a59e-e2f4c140ab7e,2019-10-16T10:33:29,,
2019-10-16T12:33:27.000+02:00,3,2104,2104,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-15T11:59:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-16T12:35:09.000+02:00,2019-10-16T12:33:27.000+02:00,2019-10-16T12:35:09.000+02:00,uuid:c583de7e-f104-4507-9948-d3d50d2947c2,c583de7e-f104-4507-9948-d3d50d2947c2,2019-10-16T10:35:11,,
2019-10-16T12:35:10.000+02:00,10,2803,2803,2019-10-15T10:15:00.000+02:00,2019-10-15T11:48:00.000+02:00,2019-10-16T11:59:00.000+02:00,n/a,72.12,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,Dorcas,0,2019-10-16T12:37:35.000+02:00,2019-10-16T12:35:10.000+02:00,2019-10-16T12:37:35.000+02:00,uuid:4147d961-3c9a-408c-afec-8638f1f5e971,4147d961-3c9a-408c-afec-8638f1f5e971,2019-10-16T10:37:36,,
2019-10-16T12:37:35.000+02:00,10,2804,2804,2019-10-15T10:15:00.000+02:00,2019-10-15T11:49:00.000+02:00,2019-10-16T11:58:00.000+02:00,n/a,72.72,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,Dorcas,0,2019-10-16T12:39:14.000+02:00,2019-10-16T12:37:35.000+02:00,2019-10-16T12:39:14.000+02:00,uuid:7619b54d-0e6d-45b8-97e7-ed3dcd548261,7619b54d-0e6d-45b8-97e7-ed3dcd548261,2019-10-16T10:39:16,,
2019-10-17T15:59:31.000+02:00,11,2305,2305,2019-10-16T10:34:00.000+02:00,2019-10-16T11:35:00.000+02:00,2019-10-17T11:40:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-17T16:00:58.000+02:00,2019-10-17T15:59:31.000+02:00,2019-10-17T16:00:58.000+02:00,uuid:8a9db6f7-339e-430c-9a94-ac483f9fa8b4,8a9db6f7-339e-430c-9a94-ac483f9fa8b4,2019-10-17T14:02:59,,
2019-10-17T16:04:29.000+02:00,11,2309,2309,2019-10-16T10:34:00.000+02:00,2019-10-16T11:35:00.000+02:00,2019-10-17T11:40:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Annet,0,2019-10-17T16:06:07.000+02:00,2019-10-17T16:04:29.000+02:00,2019-10-17T16:06:07.000+02:00,uuid:0c167be0-275f-4080-a219-a252298d6ee4,0c167be0-275f-4080-a219-a252298d6ee4,2019-10-17T14:06:08,,
2019-10-17T16:06:07.000+02:00,8,2609,2609,2019-10-16T10:34:00.000+02:00,2019-10-16T11:35:00.000+02:00,2019-10-17T11:40:00.000+02:00,n/a,n/a,274,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,Dorcas,0,2019-10-17T16:08:11.000+02:00,2019-10-17T16:06:07.000+02:00,2019-10-17T16:08:11.000+02:00,uuid:8cee4e6e-f4f7-44aa-8234-ddffe65827d4,8cee4e6e-f4f7-44aa-8234-ddffe65827d4,2019-10-17T14:08:11,,
2019-10-17T16:08:11.000+02:00,8,2605,2605,2019-10-16T10:34:00.000+02:00,2019-10-16T11:35:00.000+02:00,2019-10-17T11:40:00.000+02:00,n/a,n/a,330,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,Dorcas,0,2019-10-17T16:10:08.000+02:00,2019-10-17T16:08:11.000+02:00,2019-10-17T16:10:08.000+02:00,uuid:28606355-a086-4c9b-8f33-810e27df1721,28606355-a086-4c9b-8f33-810e27df1721,2019-10-17T14:10:09,,
2019-10-17T16:10:09.000+02:00,1,2405,2405,2019-10-16T10:34:00.000+02:00,2019-10-16T11:35:00.000+02:00,2019-10-17T11:40:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,Dorcas,0,2019-10-17T16:11:38.000+02:00,2019-10-17T16:10:09.000+02:00,2019-10-17T16:11:38.000+02:00,uuid:c29acc84-428b-4288-82af-6f81f165681c,c29acc84-428b-4288-82af-6f81f165681c,2019-10-17T14:11:39,,
