lab_start_dt,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_pa_weight,lab_1_group/lab_1_dil_tested,lab_1_group/lab_1_volume,lab_1_ecoli_reading_idexx,lab_1_ecoli_big_idexx,lab_1_ecoli_small_idexx,lab_2_group/lab_2_dil_tested,lab_2_group/lab_2_volume,lab_2_ecoli_reading_idexx,lab_2_ecoli_big_idexx,lab_2_ecoli_small_idexx,lab_3_dilution_performed,lab_3_group/lab_3_dil_tested,lab_3_group/lab_3_volume,lab_3_ecoli_reading_idexx,lab_3_ecoli_big_idexx,lab_3_ecoli_small_idexx,lab_notes,lab_enum,lab_photo,lab_end_dt,col_start_dt,col_end_dt,meta/instanceID,_uuid,_submission_time,_tags,_notes
2019-10-23T12:17:36.000+02:00,11,3202,3202,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,29,4,7,10,2,8,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T12:19:16.000+02:00,2019-10-23T12:17:36.000+02:00,2019-10-23T12:19:16.000+02:00,uuid:828298ec-9d2f-4dea-9f10-cc5c9194cbcd,828298ec-9d2f-4dea-9f10-cc5c9194cbcd,2019-10-23T10:17:48,,
2019-10-23T12:19:16.000+02:00,11,3203,3203,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,30,6,7,10,2,9,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T12:20:28.000+02:00,2019-10-23T12:19:16.000+02:00,2019-10-23T12:20:28.000+02:00,uuid:adbc62b2-2747-43b1-a8f7-aa2e04b85d0a,adbc62b2-2747-43b1-a8f7-aa2e04b85d0a,2019-10-23T10:18:59,,
2019-10-23T12:20:28.000+02:00,11,3204,3204,2019-10-22T11:37:00.000+02:00,2019-10-22T13:06:00.000+02:00,2019-10-23T11:30:00.000+02:00,n/a,n/a,n/a,7,100,2,34,6,7,10,2,9,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-23T12:21:49.000+02:00,2019-10-23T12:20:28.000+02:00,2019-10-23T12:21:49.000+02:00,uuid:944d0e6c-b53a-4649-a8f1-3e841d320297,944d0e6c-b53a-4649-a8f1-3e841d320297,2019-10-23T10:20:22,,
2019-10-25T13:04:37.000+02:00,11,3305,3305,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,49,26,7,10,2,35,4,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:05:38.000+02:00,2019-10-25T13:04:37.000+02:00,2019-10-25T13:05:38.000+02:00,uuid:16bc3510-29ff-476f-9fb0-44c16ccc45a0,16bc3510-29ff-476f-9fb0-44c16ccc45a0,2019-10-25T11:04:08,,
2019-10-25T13:05:38.000+02:00,11,3307,3307,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,4,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:06:48.000+02:00,2019-10-25T13:05:38.000+02:00,2019-10-25T13:06:48.000+02:00,uuid:18b95152-e2ef-4780-a47c-47ee004dcd3a,18b95152-e2ef-4780-a47c-47ee004dcd3a,2019-10-25T11:05:19,,
2019-10-25T13:06:49.000+02:00,11,3308,3308,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,22,0,7,10,2,3,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:07:56.000+02:00,2019-10-25T13:06:49.000+02:00,2019-10-25T13:07:56.000+02:00,uuid:f07cb531-674d-485d-bb47-c93d4502f10e,f07cb531-674d-485d-bb47-c93d4502f10e,2019-10-25T11:06:27,,
2019-10-25T13:07:56.000+02:00,3,3105,3105,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,28,7,7,10,2,4,1,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:09:00.000+02:00,2019-10-25T13:07:56.000+02:00,2019-10-25T13:09:00.000+02:00,uuid:fd7dbcc3-eb5b-47c1-b6fa-2f84b80fcd01,fd7dbcc3-eb5b-47c1-b6fa-2f84b80fcd01,2019-10-25T11:07:30,,
2019-10-25T13:09:00.000+02:00,3,3108,3108,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,46,12,7,10,2,17,1,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:11:43.000+02:00,2019-10-25T13:09:00.000+02:00,2019-10-25T13:11:43.000+02:00,uuid:0db56d8c-fe2b-4aa3-a827-ed623c7188ec,0db56d8c-fe2b-4aa3-a827-ed623c7188ec,2019-10-25T11:10:14,,
2019-10-25T13:11:43.000+02:00,3,3107,3107,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,45,9,7,10,2,16,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:12:59.000+02:00,2019-10-25T13:11:43.000+02:00,2019-10-25T13:12:59.000+02:00,uuid:ae38caa7-1b02-4d60-a15b-705e6d790194,ae38caa7-1b02-4d60-a15b-705e6d790194,2019-10-25T11:11:30,,
2019-10-25T13:12:59.000+02:00,7,3505,3505,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,10,2,7,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-11-01T08:15:52.000-04:00,2019-10-25T13:12:59.000+02:00,2019-11-01T08:15:52.000-04:00,uuid:946f15ef-96af-44c7-b629-ac4199fae3aa,946f15ef-96af-44c7-b629-ac4199fae3aa,2019-10-25T11:13:08,,
2019-10-25T13:14:37.000+02:00,7,3507,3507,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-25T13:16:35.000+02:00,2019-10-25T13:14:37.000+02:00,2019-10-25T13:16:35.000+02:00,uuid:5a94d9de-1b7a-4156-b9b4-bfbd3f46657b,5a94d9de-1b7a-4156-b9b4-bfbd3f46657b,2019-10-25T11:15:05,,
2019-10-25T13:16:35.000+02:00,8,3605,3605,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,309,7,1,2,1,0,6,1,2,0,0,1,5,1,2,0,0,n/a,wilson,0,2019-10-25T13:17:47.000+02:00,2019-10-25T13:16:35.000+02:00,2019-10-25T13:17:47.000+02:00,uuid:d5fe19e5-248e-467b-bb3e-c3119e731219,d5fe19e5-248e-467b-bb3e-c3119e731219,2019-10-25T11:16:18,,
2019-10-25T13:17:47.000+02:00,8,3608,3608,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,300,7,1,2,3,0,6,1,2,1,0,1,5,1,2,0,0,n/a,wilson,0,2019-10-25T13:19:10.000+02:00,2019-10-25T13:17:47.000+02:00,2019-10-25T13:19:10.000+02:00,uuid:eb372d6c-3697-4422-8f72-d4d3bc009e85,eb372d6c-3697-4422-8f72-d4d3bc009e85,2019-10-25T11:17:41,,
2019-10-25T13:19:11.000+02:00,8,3607,3607,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,289,7,1,2,2,0,6,1,2,0,0,1,5,1,2,0,0,n/a,wilson,0,2019-10-25T13:20:30.000+02:00,2019-10-25T13:19:11.000+02:00,2019-10-25T13:20:30.000+02:00,uuid:6a2ee1d6-d7fb-41e1-9cf5-be26bf06e6c4,6a2ee1d6-d7fb-41e1-9cf5-be26bf06e6c4,2019-10-25T11:19:01,,
2019-10-25T13:20:30.000+02:00,10,3808,3808,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,28.32,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:21:54.000+02:00,2019-10-25T13:20:30.000+02:00,2019-10-25T13:21:54.000+02:00,uuid:69dfe6e0-881f-427f-9926-b9edfc45a157,69dfe6e0-881f-427f-9926-b9edfc45a157,2019-10-25T11:20:25,,
2019-10-25T13:21:54.000+02:00,10,3805,3805,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,67.45,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:23:21.000+02:00,2019-10-25T13:21:54.000+02:00,2019-10-25T13:23:21.000+02:00,uuid:f95744c9-baa7-49e7-90af-19d9934b5e99,f95744c9-baa7-49e7-90af-19d9934b5e99,2019-10-25T11:21:52,,
2019-10-25T13:23:21.000+02:00,10,3807,3807,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,49.32,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:25:16.000+02:00,2019-10-25T13:23:21.000+02:00,2019-10-25T13:25:16.000+02:00,uuid:147f29fd-7bf9-40c5-a10e-1c7ab940304d,147f29fd-7bf9-40c5-a10e-1c7ab940304d,2019-10-25T11:23:47,,
2019-10-25T13:25:17.000+02:00,11,3205,3205,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,49,45,7,10,2,45,15,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:26:36.000+02:00,2019-10-25T13:25:17.000+02:00,2019-10-25T13:26:36.000+02:00,uuid:7f198a3f-58d4-452a-a036-05b9ecfb10e7,7f198a3f-58d4-452a-a036-05b9ecfb10e7,2019-10-25T11:25:07,,
2019-10-25T13:26:36.000+02:00,11,3207,3207,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,49,44,7,10,2,45,8,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:27:42.000+02:00,2019-10-25T13:26:36.000+02:00,2019-10-25T13:27:42.000+02:00,uuid:4c4a818e-4dea-4e5d-acd6-895abd570d5b,4c4a818e-4dea-4e5d-acd6-895abd570d5b,2019-10-25T11:26:12,,
2019-10-25T13:27:42.000+02:00,11,3208,3208,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,7,100,2,49,45,7,10,2,48,16,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-25T13:28:58.000+02:00,2019-10-25T13:27:42.000+02:00,2019-10-25T13:28:58.000+02:00,uuid:9ddb5751-f810-409c-a45f-480639a1ed8d,9ddb5751-f810-409c-a45f-480639a1ed8d,2019-10-25T11:27:29,,
2019-10-25T13:28:58.000+02:00,1,3407,3407,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,4,1,2,1,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-25T13:30:14.000+02:00,2019-10-25T13:28:58.000+02:00,2019-10-25T13:30:14.000+02:00,uuid:c19682fd-5b7d-4a4a-90ba-933f654577d2,c19682fd-5b7d-4a4a-90ba-933f654577d2,2019-10-25T11:28:44,,
2019-10-25T13:30:14.000+02:00,1,3408,3408,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-25T13:31:28.000+02:00,2019-10-25T13:30:14.000+02:00,2019-10-25T13:31:28.000+02:00,uuid:3a88a928-1c60-4c8f-8043-1d761f361e66,3a88a928-1c60-4c8f-8043-1d761f361e66,2019-10-25T11:30:01,,
2019-10-25T13:31:29.000+02:00,1,3405,3405,2019-10-23T10:35:00.000+02:00,2019-10-24T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,n/a,n/a,n/a,4,1,2,0,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-25T13:32:39.000+02:00,2019-10-25T13:31:29.000+02:00,2019-10-25T13:32:39.000+02:00,uuid:a649571f-c42e-432f-8060-000eeb309422,a649571f-c42e-432f-8060-000eeb309422,2019-10-25T11:31:09,,
2019-10-25T13:32:39.000+02:00,2,3707,3707,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,231.19,n/a,n/a,7,10,2,3,4,7,1,2,1,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:34:11.000+02:00,2019-10-25T13:32:39.000+02:00,2019-10-25T13:34:11.000+02:00,uuid:8a1a44b3-7895-4ab2-9cd7-68438c41a11e,8a1a44b3-7895-4ab2-9cd7-68438c41a11e,2019-10-25T11:32:42,,
2019-10-25T13:34:11.000+02:00,2,3708,3708,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,192.01,n/a,n/a,7,10,2,8,1,7,1,2,2,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:35:42.000+02:00,2019-10-25T13:34:11.000+02:00,2019-10-25T13:35:42.000+02:00,uuid:551e6787-6e3d-48ef-aa07-8746221ffaa2,551e6787-6e3d-48ef-aa07-8746221ffaa2,2019-10-25T11:34:13,,
2019-10-25T13:35:42.000+02:00,2,3705,3705,2019-10-23T10:35:00.000+02:00,2019-10-23T12:38:00.000+02:00,2019-10-24T13:13:00.000+02:00,206.01,n/a,n/a,7,10,2,1,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-25T13:36:55.000+02:00,2019-10-25T13:35:42.000+02:00,2019-10-25T13:36:55.000+02:00,uuid:44b04293-3f74-46e2-9678-58ec9453ae3d,44b04293-3f74-46e2-9678-58ec9453ae3d,2019-10-25T11:35:26,,
2019-10-29T10:56:30.000+02:00,10,3806,3806,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,65.22,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-29T10:57:46.000+02:00,2019-10-29T10:56:30.000+02:00,2019-10-29T10:57:46.000+02:00,uuid:c090f8d0-a757-4567-9220-10260456e78c,c090f8d0-a757-4567-9220-10260456e78c,2019-10-29T08:56:15,,
2019-10-29T10:57:46.000+02:00,10,3809,3809,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T01:10:00.000+02:00,n/a,63.72,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,wilson,0,2019-10-29T10:59:21.000+02:00,2019-10-29T10:57:46.000+02:00,2019-10-29T10:59:21.000+02:00,uuid:256131fa-978a-40ab-9011-2737d8de5f6d,256131fa-978a-40ab-9011-2737d8de5f6d,2019-10-29T08:57:51,,
2019-10-29T10:59:22.000+02:00,8,3609,3609,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,290,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,annet,0,2019-10-29T11:02:13.000+02:00,2019-10-29T10:59:22.000+02:00,2019-10-29T11:02:13.000+02:00,uuid:055bbf02-97ab-4bf7-974b-6d163a884120,055bbf02-97ab-4bf7-974b-6d163a884120,2019-10-29T09:00:42,,
2019-10-29T11:02:13.000+02:00,8,3606,3606,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,301,7,1,2,0,0,6,1,2,0,0,1,5,1,2,0,0,n/a,annet,0,2019-10-29T11:03:30.000+02:00,2019-10-29T11:02:13.000+02:00,2019-10-29T11:03:30.000+02:00,uuid:09c21de8-6d79-463a-9eba-c5399db5f7ea,09c21de8-6d79-463a-9eba-c5399db5f7ea,2019-10-29T09:01:59,,
2019-10-29T11:03:30.000+02:00,7,3508,3508,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-29T11:04:54.000+02:00,2019-10-29T11:03:30.000+02:00,2019-10-29T11:04:54.000+02:00,uuid:da4d3982-b1c7-4ac2-a366-fcee6e334de2,da4d3982-b1c7-4ac2-a366-fcee6e334de2,2019-10-29T09:03:23,,
2019-10-29T11:04:54.000+02:00,7,3506,3506,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-29T11:05:59.000+02:00,2019-10-29T11:04:54.000+02:00,2019-10-29T11:05:59.000+02:00,uuid:0244cfa5-30fa-43c4-82df-c20ba98cb603,0244cfa5-30fa-43c4-82df-c20ba98cb603,2019-10-29T09:04:28,,
2019-10-29T11:06:00.000+02:00,7,3509,3509,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,10,2,0,0,6,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,dorcas,0,2019-10-29T11:07:11.000+02:00,2019-10-29T11:06:00.000+02:00,2019-10-29T11:07:11.000+02:00,uuid:8a1b2f31-9721-4204-ac62-dd0bfbde9d54,8a1b2f31-9721-4204-ac62-dd0bfbde9d54,2019-10-29T09:05:40,,
2019-10-29T11:07:11.000+02:00,11,3309,3309,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-29T11:08:09.000+02:00,2019-10-29T11:07:11.000+02:00,2019-10-29T11:08:09.000+02:00,uuid:4309fe73-f62f-4f86-b486-ad29630bc570,4309fe73-f62f-4f86-b486-ad29630bc570,2019-10-29T09:06:37,,
2019-10-29T11:08:09.000+02:00,11,3306,3306,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,0,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,annet,0,2019-10-29T11:09:06.000+02:00,2019-10-29T11:08:09.000+02:00,2019-10-29T11:09:06.000+02:00,uuid:75f7562b-8ceb-4fdf-ad9b-6ee4165eabd8,75f7562b-8ceb-4fdf-ad9b-6ee4165eabd8,2019-10-29T09:07:34,,
2019-10-29T11:09:06.000+02:00,3,3106,3106,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,8,0,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:10:22.000+02:00,2019-10-29T11:09:06.000+02:00,2019-10-29T11:10:22.000+02:00,uuid:eedf8b73-2373-4d9d-b831-ce86e7e774d6,eedf8b73-2373-4d9d-b831-ce86e7e774d6,2019-10-29T09:08:51,,
2019-10-29T11:10:22.000+02:00,3,3109,3109,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,4,1,7,10,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:11:44.000+02:00,2019-10-29T11:10:22.000+02:00,2019-10-29T11:11:44.000+02:00,uuid:40342764-8f12-4668-ae04-4f468bff1a0a,40342764-8f12-4668-ae04-4f468bff1a0a,2019-10-29T09:10:13,,
2019-10-29T11:11:44.000+02:00,2,3709,3709,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,228.18,n/a,n/a,7,10,2,49,48,7,1,2,48,30,1,6,1,2,12,3,n/a,dorcas,0,2019-10-29T11:13:50.000+02:00,2019-10-29T11:11:44.000+02:00,2019-10-29T11:13:50.000+02:00,uuid:bb19da6c-b9dd-422e-9462-5aa4a88ad335,bb19da6c-b9dd-422e-9462-5aa4a88ad335,2019-10-29T09:12:19,,
2019-10-29T11:13:50.000+02:00,2,3706,3706,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,256.86,n/a,n/a,7,10,2,0,0,7,1,2,0,0,1,6,1,2,0,0,n/a,dorcas,0,2019-10-29T11:15:06.000+02:00,2019-10-29T11:13:50.000+02:00,2019-10-29T11:15:06.000+02:00,uuid:ceeb8c8a-035f-41ff-a143-d7ceab217aa2,ceeb8c8a-035f-41ff-a143-d7ceab217aa2,2019-10-29T09:13:35,,
2019-10-29T11:15:06.000+02:00,11,3206,3206,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,19,6,7,10,2,10,6,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:16:22.000+02:00,2019-10-29T11:15:06.000+02:00,2019-10-29T11:16:22.000+02:00,uuid:8d5608a7-8ff4-4dd1-be5e-5c80646850c1,8d5608a7-8ff4-4dd1-be5e-5c80646850c1,2019-10-29T09:14:52,,
2019-10-29T11:16:23.000+02:00,11,3209,3209,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,7,100,2,25,17,7,10,2,16,8,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:17:30.000+02:00,2019-10-29T11:16:23.000+02:00,2019-10-29T11:17:30.000+02:00,uuid:8480b1e0-33d4-409d-9833-8c6772de7a1e,8480b1e0-33d4-409d-9833-8c6772de7a1e,2019-10-29T09:15:59,,
2019-10-29T11:17:30.000+02:00,1,3406,3406,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,4,1,2,9,3,3,1,2,1,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:18:47.000+02:00,2019-10-29T11:17:30.000+02:00,2019-10-29T11:18:47.000+02:00,uuid:b4e44f3a-8b70-4cb4-98d1-937ba23c3a3a,b4e44f3a-8b70-4cb4-98d1-937ba23c3a3a,2019-10-29T09:17:16,,
2019-10-29T11:18:47.000+02:00,1,3409,3409,2019-10-28T10:20:00.000+02:00,2019-10-28T11:43:00.000+02:00,2019-10-29T10:40:00.000+02:00,n/a,n/a,n/a,4,1,2,5,0,3,1,2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,wilson,0,2019-10-29T11:20:19.000+02:00,2019-10-29T11:18:47.000+02:00,2019-10-29T11:20:19.000+02:00,uuid:b7f34b74-d88b-4d2e-9d25-3e322962c613,b7f34b74-d88b-4d2e-9d25-3e322962c613,2019-10-29T09:18:48,,
